year_month_week,year,month,day,year_month,week
1767033,1767,3,18,176703,3
1767034,1767,3,25,176703,4
1767041,1767,4,1,176704,1
1767042,1767,4,8,176704,2
1767043,1767,4,15,176704,3
1767044,1767,4,22,176704,4
1767045,1767,4,29,176704,5
1767051,1767,5,6,176705,1
1767052,1767,5,13,176705,2
1767053,1767,5,20,176705,3
1767054,1767,5,27,176705,4
1767061,1767,6,3,176706,1
1767062,1767,6,10,176706,2
1767063,1767,6,17,176706,3
1767064,1767,6,24,176706,4
1767071,1767,7,1,176707,1
1767072,1767,7,8,176707,2
1767073,1767,7,15,176707,3
1767074,1767,7,22,176707,4
1767075,1767,7,29,176707,5
1767081,1767,8,5,176708,1
1767082,1767,8,12,176708,2
1767083,1767,8,19,176708,3
1767084,1767,8,26,176708,4
1767091,1767,9,2,176709,1
1767092,1767,9,9,176709,2
1767093,1767,9,16,176709,3
1767094,1767,9,23,176709,4
1767095,1767,9,30,176709,5
1767101,1767,10,7,176710,1
1767102,1767,10,14,176710,2
1767103,1767,10,21,176710,3
1767104,1767,10,28,176710,4
1767111,1767,11,4,176711,1
1767112,1767,11,11,176711,2
1767113,1767,11,18,176711,3
1767114,1767,11,25,176711,4
1767121,1767,12,2,176712,1
1767122,1767,12,9,176712,2
1767123,1767,12,16,176712,3
1767124,1767,12,23,176712,4
1767125,1767,12,30,176712,5
1768011,1768,1,6,176801,1
1768012,1768,1,13,176801,2
1768013,1768,1,20,176801,3
1768014,1768,1,27,176801,4
1768021,1768,2,3,176802,1
1768022,1768,2,10,176802,2
1768023,1768,2,17,176802,3
1768024,1768,2,24,176802,4
1768031,1768,3,2,176803,1
1768032,1768,3,9,176803,2
1768033,1768,3,16,176803,3
1768034,1768,3,23,176803,4
1768035,1768,3,30,176803,5
1768041,1768,4,6,176804,1
1768042,1768,4,13,176804,2
1768043,1768,4,20,176804,3
1768044,1768,4,27,176804,4
1768051,1768,5,4,176805,1
1768052,1768,5,11,176805,2
1768053,1768,5,18,176805,3
1768054,1768,5,25,176805,4
1768061,1768,6,1,176806,1
1768062,1768,6,8,176806,2
1768063,1768,6,15,176806,3
1768064,1768,6,22,176806,4
1768065,1768,6,29,176806,5
1768071,1768,7,6,176807,1
1768072,1768,7,13,176807,2
1768073,1768,7,20,176807,3
1768074,1768,7,27,176807,4
1768081,1768,8,3,176808,1
1768082,1768,8,10,176808,2
1768083,1768,8,17,176808,3
1768084,1768,8,24,176808,4
1768085,1768,8,31,176808,5
1768091,1768,9,7,176809,1
1768092,1768,9,14,176809,2
1768093,1768,9,21,176809,3
1768094,1768,9,28,176809,4
1768101,1768,10,5,176810,1
1768102,1768,10,12,176810,2
1768103,1768,10,19,176810,3
1768104,1768,10,26,176810,4
1768111,1768,11,2,176811,1
1768112,1768,11,9,176811,2
1768113,1768,11,16,176811,3
1768114,1768,11,23,176811,4
1768115,1768,11,30,176811,5
1768121,1768,12,7,176812,1
1768122,1768,12,14,176812,2
1768123,1768,12,21,176812,3
1768124,1768,12,28,176812,4
1769011,1769,1,4,176901,1
1769012,1769,1,11,176901,2
1769013,1769,1,18,176901,3
1769014,1769,1,25,176901,4
1769021,1769,2,1,176902,1
1769022,1769,2,8,176902,2
1769023,1769,2,15,176902,3
1769024,1769,2,22,176902,4
1769031,1769,3,1,176903,1
1769032,1769,3,8,176903,2
1769033,1769,3,15,176903,3
1769034,1769,3,22,176903,4
1769035,1769,3,29,176903,5
1769041,1769,4,5,176904,1
1769042,1769,4,12,176904,2
1769043,1769,4,19,176904,3
1769044,1769,4,26,176904,4
1769051,1769,5,3,176905,1
1769052,1769,5,10,176905,2
1769053,1769,5,17,176905,3
1769054,1769,5,24,176905,4
1769055,1769,5,31,176905,5
1769061,1769,6,7,176906,1
1769062,1769,6,14,176906,2
1769063,1769,6,21,176906,3
1769064,1769,6,28,176906,4
1769071,1769,7,5,176907,1
1769072,1769,7,12,176907,2
1769073,1769,7,19,176907,3
1769074,1769,7,26,176907,4
1769081,1769,8,2,176908,1
1769082,1769,8,9,176908,2
1769083,1769,8,16,176908,3
1769084,1769,8,23,176908,4
1769085,1769,8,30,176908,5
1769091,1769,9,6,176909,1
1769092,1769,9,13,176909,2
1769093,1769,9,20,176909,3
1769094,1769,9,27,176909,4
1769101,1769,10,4,176910,1
1769102,1769,10,11,176910,2
1769103,1769,10,18,176910,3
1769104,1769,10,25,176910,4
1769111,1769,11,1,176911,1
1769112,1769,11,8,176911,2
1769113,1769,11,15,176911,3
1769114,1769,11,22,176911,4
1769115,1769,11,29,176911,5
1769121,1769,12,6,176912,1
1769122,1769,12,13,176912,2
1769123,1769,12,20,176912,3
1769124,1769,12,27,176912,4
1770011,1770,1,3,177001,1
1770012,1770,1,10,177001,2
1770013,1770,1,17,177001,3
1770014,1770,1,24,177001,4
1770015,1770,1,31,177001,5
1770021,1770,2,7,177002,1
1770022,1770,2,14,177002,2
1770023,1770,2,21,177002,3
1770024,1770,2,28,177002,4
1770031,1770,3,7,177003,1
1770032,1770,3,14,177003,2
1770033,1770,3,21,177003,3
1770034,1770,3,28,177003,4
1770041,1770,4,4,177004,1
1770042,1770,4,11,177004,2
1770043,1770,4,18,177004,3
1770044,1770,4,25,177004,4
1770051,1770,5,2,177005,1
1770052,1770,5,9,177005,2
1770053,1770,5,16,177005,3
1770054,1770,5,23,177005,4
1770055,1770,5,30,177005,5
1770061,1770,6,6,177006,1
1770062,1770,6,13,177006,2
1770063,1770,6,20,177006,3
1770064,1770,6,27,177006,4
1770071,1770,7,4,177007,1
1770072,1770,7,11,177007,2
1770073,1770,7,18,177007,3
1770074,1770,7,25,177007,4
1770081,1770,8,1,177008,1
1770082,1770,8,8,177008,2
1770083,1770,8,15,177008,3
1770084,1770,8,22,177008,4
1770085,1770,8,29,177008,5
1770091,1770,9,5,177009,1
1770092,1770,9,12,177009,2
1770093,1770,9,19,177009,3
1770094,1770,9,26,177009,4
1770101,1770,10,3,177010,1
1770102,1770,10,10,177010,2
1770103,1770,10,17,177010,3
1770104,1770,10,24,177010,4
1770105,1770,10,31,177010,5
1770111,1770,11,7,177011,1
1770112,1770,11,14,177011,2
1770113,1770,11,21,177011,3
1770114,1770,11,28,177011,4
1770121,1770,12,5,177012,1
1770122,1770,12,12,177012,2
1770123,1770,12,19,177012,3
1770124,1770,12,26,177012,4
1771011,1771,1,2,177101,1
1771012,1771,1,9,177101,2
1771013,1771,1,16,177101,3
1771014,1771,1,23,177101,4
1771015,1771,1,30,177101,5
1771021,1771,2,6,177102,1
1771022,1771,2,13,177102,2
1771023,1771,2,20,177102,3
1771024,1771,2,27,177102,4
1771031,1771,3,6,177103,1
1771032,1771,3,13,177103,2
1771033,1771,3,20,177103,3
1771034,1771,3,27,177103,4
1771041,1771,4,3,177104,1
1771042,1771,4,10,177104,2
1771043,1771,4,17,177104,3
1771044,1771,4,24,177104,4
1771051,1771,5,1,177105,1
1771052,1771,5,8,177105,2
1771053,1771,5,15,177105,3
1771054,1771,5,22,177105,4
1771055,1771,5,29,177105,5
1771061,1771,6,5,177106,1
1771062,1771,6,12,177106,2
1771063,1771,6,19,177106,3
1771064,1771,6,26,177106,4
1771071,1771,7,3,177107,1
1771072,1771,7,10,177107,2
1771073,1771,7,17,177107,3
1771074,1771,7,24,177107,4
1771075,1771,7,31,177107,5
1771081,1771,8,7,177108,1
1771082,1771,8,14,177108,2
1771083,1771,8,21,177108,3
1771084,1771,8,28,177108,4
1771091,1771,9,4,177109,1
1771092,1771,9,11,177109,2
1771093,1771,9,18,177109,3
1771094,1771,9,25,177109,4
1771101,1771,10,2,177110,1
1771102,1771,10,9,177110,2
1771103,1771,10,16,177110,3
1771104,1771,10,23,177110,4
1771105,1771,10,30,177110,5
1771111,1771,11,6,177111,1
1771112,1771,11,13,177111,2
1771113,1771,11,20,177111,3
1771114,1771,11,27,177111,4
1771121,1771,12,4,177112,1
1771122,1771,12,11,177112,2
1771123,1771,12,18,177112,3
1771124,1771,12,25,177112,4
1772011,1772,1,1,177201,1
1772012,1772,1,8,177201,2
1772013,1772,1,15,177201,3
1772014,1772,1,22,177201,4
1772015,1772,1,29,177201,5
1772021,1772,2,5,177202,1
1772022,1772,2,12,177202,2
1772023,1772,2,19,177202,3
1772024,1772,2,26,177202,4
1772031,1772,3,4,177203,1
1772032,1772,3,11,177203,2
1772033,1772,3,18,177203,3
1772034,1772,3,25,177203,4
1772035,1772,3,31,177203,5
1772041,1772,4,1,177204,1
1772042,1772,4,8,177204,2
1772043,1772,4,15,177204,3
1772044,1772,4,22,177204,4
1772045,1772,4,29,177204,5
1772051,1772,5,6,177205,1
1772052,1772,5,13,177205,2
1772053,1772,5,20,177205,3
1772054,1772,5,27,177205,4
1772061,1772,6,3,177206,1
1772062,1772,6,10,177206,2
1772063,1772,6,17,177206,3
1772064,1772,6,24,177206,4
1772071,1772,7,1,177207,1
1772072,1772,7,8,177207,2
1772073,1772,7,15,177207,3
1772074,1772,7,22,177207,4
1772075,1772,7,29,177207,5
1772081,1772,8,5,177208,1
1772082,1772,8,12,177208,2
1772083,1772,8,19,177208,3
1772084,1772,8,26,177208,4
1772091,1772,9,2,177209,1
1772092,1772,9,9,177209,2
1772093,1772,9,16,177209,3
1772094,1772,9,23,177209,4
1772095,1772,9,30,177209,5
1772101,1772,10,7,177210,1
1772102,1772,10,14,177210,2
1772103,1772,10,21,177210,3
1772104,1772,10,28,177210,4
1772111,1772,11,4,177211,1
1772112,1772,11,11,177211,2
1772113,1772,11,18,177211,3
1772114,1772,11,25,177211,4
1772121,1772,12,2,177212,1
1772122,1772,12,9,177212,2
1772123,1772,12,16,177212,3
1772124,1772,12,23,177212,4
1772125,1772,12,30,177212,5
1773011,1773,1,6,177301,1
1773012,1773,1,13,177301,2
1773013,1773,1,20,177301,3
1773014,1773,1,27,177301,4
1773021,1773,2,3,177302,1
1773022,1773,2,10,177302,2
1773023,1773,2,17,177302,3
1773024,1773,2,24,177302,4
1773031,1773,3,3,177303,1
1773032,1773,3,10,177303,2
1773033,1773,3,17,177303,3
1773034,1773,3,24,177303,4
1773035,1773,3,31,177303,5
1773041,1773,4,7,177304,1
1773042,1773,4,14,177304,2
1773043,1773,4,21,177304,3
1773044,1773,4,28,177304,4
1773051,1773,5,5,177305,1
1773052,1773,5,12,177305,2
1773053,1773,5,19,177305,3
1773054,1773,5,26,177305,4
1773061,1773,6,2,177306,1
1773062,1773,6,9,177306,2
1773063,1773,6,16,177306,3
1773064,1773,6,23,177306,4
1773065,1773,6,30,177306,5
1773071,1773,7,7,177307,1
1773072,1773,7,14,177307,2
1773073,1773,7,21,177307,3
1773074,1773,7,28,177307,4
1773081,1773,8,4,177308,1
1773082,1773,8,11,177308,2
1773083,1773,8,18,177308,3
1773084,1773,8,25,177308,4
1773091,1773,9,1,177309,1
1773092,1773,9,8,177309,2
1773093,1773,9,15,177309,3
1773094,1773,9,22,177309,4
1773095,1773,9,29,177309,5
1773101,1773,10,6,177310,1
1773102,1773,10,13,177310,2
1773103,1773,10,20,177310,3
1773104,1773,10,27,177310,4
1773111,1773,11,3,177311,1
1773112,1773,11,10,177311,2
1773113,1773,11,17,177311,3
1773114,1773,11,24,177311,4
1773121,1773,12,1,177312,1
1773122,1773,12,8,177312,2
1773123,1773,12,15,177312,3
1773124,1773,12,22,177312,4
1773125,1773,12,29,177312,5
1774011,1774,1,5,177401,1
1774012,1774,1,12,177401,2
1774013,1774,1,19,177401,3
1774014,1774,1,26,177401,4
1774021,1774,2,2,177402,1
1774022,1774,2,9,177402,2
1774023,1774,2,16,177402,3
1774024,1774,2,23,177402,4
1774031,1774,3,2,177403,1
1774032,1774,3,9,177403,2
1774033,1774,3,16,177403,3
1774034,1774,3,23,177403,4
1774035,1774,3,30,177403,5
1774041,1774,4,6,177404,1
1774042,1774,4,13,177404,2
1774043,1774,4,20,177404,3
1774044,1774,4,27,177404,4
1774051,1774,5,4,177405,1
1774052,1774,5,11,177405,2
1774053,1774,5,18,177405,3
1774054,1774,5,25,177405,4
1774061,1774,6,1,177406,1
1774062,1774,6,8,177406,2
1774063,1774,6,15,177406,3
1774064,1774,6,22,177406,4
1774065,1774,6,29,177406,5
1774071,1774,7,6,177407,1
1774072,1774,7,13,177407,2
1774073,1774,7,20,177407,3
1774074,1774,7,27,177407,4
1774081,1774,8,3,177408,1
1774082,1774,8,10,177408,2
1774083,1774,8,17,177408,3
1774084,1774,8,24,177408,4
1774085,1774,8,31,177408,5
1774091,1774,9,7,177409,1
1774092,1774,9,14,177409,2
1774093,1774,9,21,177409,3
1774094,1774,9,28,177409,4
1774101,1774,10,5,177410,1
1774102,1774,10,12,177410,2
1774103,1774,10,19,177410,3
1774104,1774,10,26,177410,4
1774111,1774,11,2,177411,1
1774112,1774,11,9,177411,2
1774113,1774,11,16,177411,3
1774114,1774,11,23,177411,4
1774115,1774,11,30,177411,5
1774121,1774,12,7,177412,1
1774122,1774,12,14,177412,2
1774123,1774,12,21,177412,3
1774124,1774,12,28,177412,4
1775011,1775,1,4,177501,1
1775012,1775,1,11,177501,2
1775013,1775,1,18,177501,3
1775014,1775,1,25,177501,4
1775021,1775,2,1,177502,1
1775022,1775,2,8,177502,2
1775023,1775,2,15,177502,3
1775024,1775,2,22,177502,4
1775031,1775,3,1,177503,1
1775032,1775,3,8,177503,2
1775033,1775,3,15,177503,3
1775034,1775,3,22,177503,4
1775035,1775,3,29,177503,5
1775041,1775,4,5,177504,1
1775042,1775,4,12,177504,2
1775043,1775,4,19,177504,3
1775044,1775,4,26,177504,4
1775051,1775,5,3,177505,1
1775052,1775,5,10,177505,2
1775053,1775,5,17,177505,3
1775054,1775,5,24,177505,4
1775055,1775,5,31,177505,5
1775061,1775,6,7,177506,1
1775062,1775,6,14,177506,2
1775063,1775,6,21,177506,3
1775064,1775,6,28,177506,4
1775071,1775,7,5,177507,1
1775072,1775,7,12,177507,2
1775073,1775,7,19,177507,3
1775074,1775,7,26,177507,4
1775081,1775,8,2,177508,1
1775082,1775,8,9,177508,2
1775083,1775,8,16,177508,3
1775084,1775,8,23,177508,4
1775085,1775,8,30,177508,5
1775091,1775,9,6,177509,1
1775092,1775,9,13,177509,2
1775093,1775,9,20,177509,3
1775094,1775,9,27,177509,4
1775101,1775,10,4,177510,1
1775102,1775,10,11,177510,2
1775103,1775,10,18,177510,3
1775104,1775,10,25,177510,4
1775111,1775,11,1,177511,1
1775112,1775,11,8,177511,2
1775113,1775,11,15,177511,3
1775114,1775,11,22,177511,4
1775115,1775,11,29,177511,5
1775121,1775,12,6,177512,1
1775122,1775,12,13,177512,2
1775123,1775,12,20,177512,3
1775124,1775,12,27,177512,4
1776011,1776,1,3,177601,1
1776012,1776,1,10,177601,2
1776013,1776,1,17,177601,3
1776014,1776,1,24,177601,4
1776015,1776,1,31,177601,5
1776021,1776,2,7,177602,1
1776022,1776,2,14,177602,2
1776023,1776,2,21,177602,3
1776024,1776,2,28,177602,4
1776031,1776,3,6,177603,1
1776032,1776,3,13,177603,2
1776033,1776,3,20,177603,3
1776034,1776,3,27,177603,4
1776041,1776,4,3,177604,1
1776042,1776,4,10,177604,2
1776043,1776,4,17,177604,3
1776044,1776,4,24,177604,4
1776051,1776,5,1,177605,1
1776052,1776,5,8,177605,2
1776053,1776,5,15,177605,3
1776054,1776,5,22,177605,4
1776055,1776,5,29,177605,5
1776061,1776,6,5,177606,1
1776062,1776,6,12,177606,2
1776063,1776,6,19,177606,3
1776064,1776,6,26,177606,4
1776071,1776,7,3,177607,1
1776072,1776,7,10,177607,2
1776073,1776,7,17,177607,3
1776074,1776,7,24,177607,4
1776075,1776,7,31,177607,5
1776081,1776,8,7,177608,1
1776082,1776,8,14,177608,2
1776083,1776,8,21,177608,3
1776084,1776,8,28,177608,4
1776091,1776,9,4,177609,1
1776092,1776,9,11,177609,2
1776093,1776,9,18,177609,3
1776094,1776,9,25,177609,4
1776101,1776,10,2,177610,1
1776102,1776,10,9,177610,2
1776103,1776,10,16,177610,3
1776104,1776,10,23,177610,4
1776105,1776,10,30,177610,5
1776111,1776,11,6,177611,1
1776112,1776,11,13,177611,2
1776113,1776,11,20,177611,3
1776114,1776,11,27,177611,4
1776121,1776,12,4,177612,1
1776122,1776,12,11,177612,2
1776123,1776,12,18,177612,3
1776124,1776,12,25,177612,4
1777011,1777,1,1,177701,1
1777012,1777,1,8,177701,2
1777013,1777,1,15,177701,3
1777014,1777,1,22,177701,4
1777015,1777,1,29,177701,5
1777021,1777,2,5,177702,1
1777022,1777,2,12,177702,2
1777023,1777,2,19,177702,3
1777024,1777,2,26,177702,4
1777031,1777,3,5,177703,1
1777032,1777,3,12,177703,2
1777033,1777,3,19,177703,3
1777034,1777,3,26,177703,4
1777041,1777,4,2,177704,1
1777042,1777,4,9,177704,2
1777043,1777,4,16,177704,3
1777044,1777,4,23,177704,4
1777045,1777,4,30,177704,5
1777051,1777,5,7,177705,1
1777052,1777,5,14,177705,2
1777053,1777,5,21,177705,3
1777054,1777,5,28,177705,4
1777061,1777,6,4,177706,1
1777062,1777,6,11,177706,2
1777063,1777,6,18,177706,3
1777064,1777,6,25,177706,4
1777071,1777,7,2,177707,1
1777072,1777,7,9,177707,2
1777073,1777,7,16,177707,3
1777074,1777,7,23,177707,4
1777075,1777,7,30,177707,5
1777081,1777,8,6,177708,1
1777082,1777,8,13,177708,2
1777083,1777,8,20,177708,3
1777084,1777,8,27,177708,4
1777091,1777,9,3,177709,1
1777092,1777,9,10,177709,2
1777093,1777,9,17,177709,3
1777094,1777,9,24,177709,4
1777101,1777,10,1,177710,1
1777102,1777,10,8,177710,2
1777103,1777,10,15,177710,3
1777104,1777,10,22,177710,4
1777105,1777,10,29,177710,5
1777111,1777,11,5,177711,1
1777112,1777,11,12,177711,2
1777113,1777,11,19,177711,3
1777114,1777,11,26,177711,4
1777121,1777,12,3,177712,1
1777122,1777,12,10,177712,2
1777123,1777,12,17,177712,3
1777124,1777,12,24,177712,4
1777125,1777,12,31,177712,5
1778011,1778,1,7,177801,1
1778012,1778,1,14,177801,2
1778013,1778,1,21,177801,3
1778014,1778,1,28,177801,4
1778021,1778,2,4,177802,1
1778022,1778,2,11,177802,2
1778023,1778,2,18,177802,3
1778024,1778,2,25,177802,4
1778031,1778,3,4,177803,1
1778032,1778,3,11,177803,2
1778033,1778,3,18,177803,3
1778034,1778,3,25,177803,4
1778041,1778,4,1,177804,1
1778042,1778,4,8,177804,2
1778043,1778,4,15,177804,3
1778044,1778,4,22,177804,4
1778045,1778,4,29,177804,5
1778051,1778,5,6,177805,1
1778052,1778,5,13,177805,2
1778053,1778,5,20,177805,3
1778054,1778,5,27,177805,4
1778061,1778,6,3,177806,1
1778062,1778,6,10,177806,2
1778063,1778,6,17,177806,3
1778064,1778,6,24,177806,4
1778071,1778,7,1,177807,1
1778072,1778,7,8,177807,2
1778073,1778,7,15,177807,3
1778074,1778,7,22,177807,4
1778075,1778,7,29,177807,5
1778081,1778,8,5,177808,1
1778082,1778,8,12,177808,2
1778083,1778,8,19,177808,3
1778084,1778,8,26,177808,4
1778091,1778,9,2,177809,1
1778092,1778,9,9,177809,2
1778093,1778,9,16,177809,3
1778094,1778,9,23,177809,4
1778095,1778,9,30,177809,5
1778101,1778,10,7,177810,1
1778102,1778,10,14,177810,2
1778103,1778,10,21,177810,3
1778104,1778,10,28,177810,4
1778111,1778,11,4,177811,1
1778112,1778,11,11,177811,2
1778113,1778,11,18,177811,3
1778114,1778,11,25,177811,4
1778121,1778,12,2,177812,1
1778122,1778,12,9,177812,2
1778123,1778,12,16,177812,3
1778124,1778,12,23,177812,4
1778125,1778,12,30,177812,5
1779011,1779,1,6,177901,1
1779012,1779,1,13,177901,2
1779013,1779,1,20,177901,3
1779014,1779,1,27,177901,4
1779021,1779,2,3,177902,1
1779022,1779,2,10,177902,2
1779023,1779,2,17,177902,3
1779024,1779,2,24,177902,4
1779031,1779,3,3,177903,1
1779032,1779,3,10,177903,2
1779033,1779,3,17,177903,3
1779034,1779,3,24,177903,4
1779035,1779,3,31,177903,5
1779041,1779,4,7,177904,1
1779042,1779,4,14,177904,2
1779043,1779,4,21,177904,3
1779044,1779,4,28,177904,4
1779051,1779,5,5,177905,1
1779052,1779,5,12,177905,2
1779053,1779,5,19,177905,3
1779054,1779,5,26,177905,4
1779061,1779,6,2,177906,1
1779062,1779,6,9,177906,2
1779063,1779,6,16,177906,3
1779064,1779,6,23,177906,4
1779065,1779,6,30,177906,5
1779071,1779,7,7,177907,1
1779072,1779,7,14,177907,2
1779073,1779,7,21,177907,3
1779074,1779,7,28,177907,4
1779081,1779,8,4,177908,1
1779082,1779,8,11,177908,2
1779083,1779,8,18,177908,3
1779084,1779,8,25,177908,4
1779091,1779,9,1,177909,1
1779092,1779,9,8,177909,2
1779093,1779,9,15,177909,3
1779094,1779,9,22,177909,4
1779095,1779,9,29,177909,5
1779101,1779,10,6,177910,1
1779102,1779,10,13,177910,2
1779103,1779,10,20,177910,3
1779104,1779,10,27,177910,4
1779111,1779,11,3,177911,1
1779112,1779,11,10,177911,2
1779113,1779,11,17,177911,3
1779114,1779,11,24,177911,4
1779121,1779,12,1,177912,1
1779122,1779,12,8,177912,2
1779123,1779,12,15,177912,3
1779124,1779,12,22,177912,4
1779125,1779,12,29,177912,5
1780011,1780,1,5,178001,1
1780012,1780,1,12,178001,2
1780013,1780,1,19,178001,3
1780014,1780,1,26,178001,4
1780021,1780,2,2,178002,1
1780022,1780,2,9,178002,2
1780023,1780,2,16,178002,3
1780024,1780,2,23,178002,4
1780031,1780,3,1,178003,1
1780032,1780,3,8,178003,2
1780033,1780,3,15,178003,3
1780034,1780,3,22,178003,4
1780035,1780,3,29,178003,5
1780041,1780,4,5,178004,1
1780042,1780,4,12,178004,2
1780043,1780,4,19,178004,3
1780044,1780,4,26,178004,4
1780051,1780,5,3,178005,1
1780052,1780,5,10,178005,2
1780053,1780,5,17,178005,3
1780054,1780,5,24,178005,4
1780055,1780,5,31,178005,5
1780061,1780,6,7,178006,1
1780062,1780,6,14,178006,2
1780063,1780,6,21,178006,3
1780064,1780,6,28,178006,4
1780065,1780,6,30,178006,5
1780071,1780,7,5,178007,1
1780072,1780,7,12,178007,2
1780073,1780,7,19,178007,3
1780074,1780,7,26,178007,4
1780081,1780,8,2,178008,1
1780082,1780,8,9,178008,2
1780083,1780,8,16,178008,3
1780084,1780,8,23,178008,4
1780085,1780,8,30,178008,5
1780091,1780,9,6,178009,1
1780092,1780,9,13,178009,2
1780093,1780,9,20,178009,3
1780094,1780,9,27,178009,4
1780101,1780,10,4,178010,1
1780102,1780,10,11,178010,2
1780103,1780,10,18,178010,3
1780104,1780,10,25,178010,4
1780111,1780,11,1,178011,1
1780112,1780,11,8,178011,2
1780113,1780,11,15,178011,3
1780114,1780,11,22,178011,4
1780115,1780,11,29,178011,5
1780121,1780,12,6,178012,1
1780122,1780,12,13,178012,2
1780123,1780,12,20,178012,3
1780124,1780,12,27,178012,4
1781011,1781,1,3,178101,1
1781012,1781,1,10,178101,2
1781013,1781,1,17,178101,3
1781014,1781,1,24,178101,4
1781015,1781,1,31,178101,5
1781021,1781,2,7,178102,1
1781022,1781,2,14,178102,2
1781023,1781,2,21,178102,3
1781024,1781,2,28,178102,4
1781031,1781,3,7,178103,1
1781032,1781,3,14,178103,2
1781033,1781,3,21,178103,3
1781034,1781,3,28,178103,4
1781041,1781,4,4,178104,1
1781042,1781,4,11,178104,2
